See original data: 
Section   Material 
and Evaluation Summary 
Interpreted ENDF file 

U-238(FY_cum)U-239,RNP   MAT=9237 MF=8 MT=459   Library: ENDF/B-VIII.0   

(n,FY_cum) Cumulative Fission-Product Yields
Fission-product yields are given for 2 incident neutron energies

Neutron energy =  5.0000E+05

   PRODUCT      ZAFP     FPS           Y          DY
 67-Ho-164    67164.      0.  0.0000E+00  0.0000E+00
 67-Ho-164-M  67164.      1.  0.0000E+00  0.0000E+00
 67-Ho-165    67165.      0.  7.6600E-07  1.7618E-07
 67-Ho-166    67166.      0.  5.6700E-07  2.5515E-07
 67-Ho-166-M  67166.      1.  1.7700E-12  1.1328E-12
 67-Ho-167    67167.      0.  4.3500E-07  1.0005E-07
 67-Ho-168    67168.      0.  2.8400E-07  1.2780E-07
 67-Ho-169    67169.      0.  1.7000E-07  7.6500E-08
 67-Ho-170    67170.      0.  1.0000E-07  4.5000E-08
 67-Ho-170-M  67170.      1.  1.9100E-09  1.2224E-09
 67-Ho-171    67171.      0.  5.7000E-08  2.5650E-08
 67-Ho-172    67172.      0.  1.0500E-07  4.7250E-08
 68-Er-161    68161.      0.  0.0000E+00  0.0000E+00
 68-Er-162    68162.      0.  0.0000E+00  0.0000E+00
 68-Er-163    68163.      0.  0.0000E+00  0.0000E+00
 68-Er-164    68164.      0.  0.0000E+00  0.0000E+00
 68-Er-165    68165.      0.  0.0000E+00  0.0000E+00
 68-Er-166    68166.      0.  5.6700E-07  1.8144E-07
 68-Er-167    68167.      0.  4.3500E-07  6.9600E-08
 68-Er-167-M  68167.      1.  4.3500E-08  1.0005E-08
 68-Er-168    68168.      0.  2.8400E-07  9.0881E-08
 68-Er-169    68169.      0.  1.7000E-07  7.6500E-08
 68-Er-170    68170.      0.  1.0200E-07  3.2640E-08
 68-Er-171    68171.      0.  5.7200E-08  1.8304E-08
 68-Er-172    68172.      0.  1.0700E-07  3.4240E-08
 69-Tm-165    69165.      0.  0.0000E+00  0.0000E+00
 69-Tm-166    69166.      0.  0.0000E+00  0.0000E+00
 69-Tm-167    69167.      0.  0.0000E+00  0.0000E+00
 69-Tm-168    69168.      0.  0.0000E+00  0.0000E+00
 69-Tm-169    69169.      0.  1.7000E-07  5.4400E-08
 69-Tm-170    69170.      0.  0.0000E+00  0.0000E+00
 69-Tm-171    69171.      0.  5.7200E-08  1.8304E-08
 69-Tm-172    69172.      0.  1.0700E-07  3.4240E-08
 70-Yb-166    70166.      0.  0.0000E+00  0.0000E+00
 70-Yb-167    70167.      0.  0.0000E+00  0.0000E+00
 70-Yb-168    70168.      0.  0.0000E+00  0.0000E+00
 70-Yb-169    70169.      0.  0.0000E+00  0.0000E+00
 70-Yb-169-M  70169.      1.  0.0000E+00  0.0000E+00
 70-Yb-170    70170.      0.  0.0000E+00  0.0000E+00
 70-Yb-171    70171.      0.  5.7200E-08  1.8304E-08
 70-Yb-172    70172.      0.  1.0700E-07  3.4240E-08
 71-Lu-169    71169.      0.  0.0000E+00  0.0000E+00
 71-Lu-169-M  71169.      1.  0.0000E+00  0.0000E+00
 71-Lu-171    71171.      0.  0.0000E+00  0.0000E+00
 71-Lu-171-M  71171.      1.  0.0000E+00  0.0000E+00
 71-Lu-172    71172.      0.  0.0000E+00  0.0000E+00
 71-Lu-172-M  71172.      1.  0.0000E+00  0.0000E+00
 72-Hf-171    72171.      0.  0.0000E+00  0.0000E+00
 72-Hf-172    72172.      0.  0.0000E+00  0.0000E+00

Neutron energy =  1.4000E+07
Interpolation scheme= 0

   PRODUCT      ZAFP     FPS           Y          DY
 ----------- ------- ------- ----------- -----------
 23-V - 66    23066.      0.  2.3799E-14  1.5232E-14
 23-V - 67    23067.      0.  3.3279E-15  2.1298E-15
 23-V - 68    23068.      0.  4.2960E-16  2.7494E-16
 24-Cr- 66    24066.      0.  1.1800E-10  7.5520E-11
 24-Cr- 67    24067.      0.  1.6500E-11  1.0560E-11
 24-Cr- 68    24068.      0.  2.1300E-12  1.3632E-12
 24-Cr- 69    24069.      0.  7.9264E-14  5.0729E-14
 24-Cr- 70    24070.      0.  0.0000E+00  0.0000E+00
 25-Mn- 66    25066.      0.  1.9500E-08  1.2480E-08
 25-Mn- 67    25067.      0.  6.9900E-09  4.4736E-09
 25-Mn- 68    25068.      0.  2.2900E-09  1.4656E-09
 25-Mn- 69    25069.      0.  3.9300E-10  2.5152E-10
 25-Mn- 70    25070.      0.  5.4700E-11  3.5008E-11
 25-Mn- 71    25071.      0.  4.8800E-12  3.1232E-12
 25-Mn- 72    25072.      0.  2.3396E-13  1.4973E-13
 25-Mn- 73    25073.      0.  2.9648E-14  1.8975E-14
 26-Fe- 66    26066.      0.  2.9600E-07  1.8944E-07
 26-Fe- 67    26067.      0.  2.4800E-07  1.5872E-07
 26-Fe- 68    26068.      0.  1.9400E-07  1.2416E-07
 26-Fe- 69    26069.      0.  8.3800E-08  5.3632E-08
 26-Fe- 70    26070.      0.  2.9200E-08  1.8688E-08
 26-Fe- 71    26071.      0.  6.8300E-09  4.3712E-09
 26-Fe- 72    26072.      0.  1.1600E-09  7.4240E-10
 26-Fe- 73    26073.      0.  1.4700E-10  9.4080E-11
 26-Fe- 74    26074.      0.  1.0300E-11  6.5920E-12
 26-Fe- 75    26075.      0.  5.9296E-13  3.7950E-13
 26-Fe- 76    26076.      0.  2.2300E-14  1.4272E-14
 27-Co- 66    27066.      0.  7.1200E-07  2.2784E-07
 27-Co- 67    27067.      0.  1.0700E-06  6.8480E-07
 27-Co- 68    27068.      0.  1.6600E-06  1.0624E-06
 27-Co- 69    27069.      0.  1.5900E-06  1.0176E-06
 27-Co- 70    27070.      0.  1.2900E-06  8.2560E-07
 27-Co- 71    27071.      0.  7.4000E-07  4.7360E-07
 27-Co- 72    27072.      0.  3.1000E-07  1.9840E-07
 27-Co- 73    27073.      0.  1.0200E-07  6.5280E-08
 27-Co- 74    27074.      0.  1.8700E-08  1.1968E-08
 27-Co- 75    27075.      0.  2.9400E-09  1.8816E-09
 27-Co- 76    27076.      0.  2.7800E-10  1.7792E-10
 27-Co- 77    27077.      0.  7.3415E-12  4.6985E-12
 27-Co- 78    27078.      0.  9.4188E-13  6.0281E-13
 27-Co- 79    27079.      0.  3.7433E-13  2.3957E-13
 28-Ni- 66    28066.      0.  7.8100E-07  8.5910E-08
 28-Ni- 67    28067.      0.  1.3800E-06  4.4160E-07
 28-Ni- 68    28068.      0.  2.8800E-06  1.2960E-06
 28-Ni- 69    28069.      0.  4.4200E-06  2.8288E-06
 28-Ni- 70    28070.      0.  6.4900E-06  4.1536E-06
 28-Ni- 71    28071.      0.  7.7900E-06  4.9856E-06
 28-Ni- 72    28072.      0.  7.2300E-06  4.6272E-06
 28-Ni- 73    28073.      0.  5.6800E-06  3.6352E-06
 28-Ni- 74    28074.      0.  2.6000E-06  1.6640E-06
 28-Ni- 75    28075.      0.  1.0200E-06  6.5280E-07
 28-Ni- 76    28076.      0.  2.5000E-07  1.6000E-07
 28-Ni- 77    28077.      0.  3.6400E-08  2.3296E-08
 28-Ni- 78    28078.      0.  4.6700E-09  2.9888E-09
 28-Ni- 79    28079.      0.  1.8560E-09  1.1878E-09
 28-Ni- 80    28080.      0.  2.5000E-11  1.6000E-11
 28-Ni- 81    28081.      0.  1.6216E-12  1.0378E-12
 28-Ni- 82    28082.      0.  1.2800E-14  8.1920E-15
 29-Cu- 66    29066.      0.  7.8200E-07  8.6020E-08
 29-Cu- 67    29067.      0.  1.3900E-06  3.1970E-07
 29-Cu- 68    29068.      0.  2.9400E-06  9.4080E-07
 29-Cu- 68-M  29068.      1.  8.8900E-08  5.6896E-08
 29-Cu- 69    29069.      0.  5.0000E-06  2.2500E-06
 29-Cu- 70    29070.      0.  3.6100E-06  2.3104E-06
 29-Cu- 70-M  29070.      1.  5.2900E-06  3.3856E-06
 29-Cu- 71    29071.      0.  1.5090E-05  6.7905E-06
 29-Cu- 72    29072.      0.  2.2980E-05  1.0341E-05
 29-Cu- 73    29073.      0.  3.4660E-05  2.2182E-05
 29-Cu- 74    29074.      0.  3.3930E-05  2.1715E-05
 29-Cu- 75    29075.      0.  2.9890E-05  1.9130E-05
 29-Cu- 76    29076.      0.  1.7790E-05  1.1386E-05
 29-Cu- 77    29077.      0.  6.6700E-06  4.2688E-06
 29-Cu- 78    29078.      0.  2.2600E-06  1.4464E-06
 29-Cu- 79    29079.      0.  6.8000E-07  4.3520E-07
 29-Cu- 80    29080.      0.  8.9900E-08  5.7536E-08
 29-Cu- 81    29081.      0.  8.0400E-09  5.1456E-09
 29-Cu- 82    29082.      0.  3.7500E-10  2.4000E-10
 29-Cu- 83    29083.      0.  1.6196E-11  1.0365E-11
 29-Cu- 84    29084.      0.  1.0649E-12  6.8154E-13
 30-Zn- 66    30066.      0.  7.8200E-07  8.6020E-08
 30-Zn- 67    30067.      0.  1.3900E-06  2.2240E-07
 30-Zn- 68    30068.      0.  2.9900E-06  4.7840E-07
 30-Zn- 69    30069.      0.  5.0100E-06  1.6032E-06
 30-Zn- 69-M  30069.      1.  1.0300E-08  6.5920E-09
 30-Zn- 70    30070.      0.  9.0100E-06  1.4416E-06
 30-Zn- 71    30071.      0.  1.5180E-05  4.8576E-06
 30-Zn- 71-M  30071.      1.  7.2800E-07  4.6592E-07
 30-Zn- 72    30072.      0.  2.6970E-05  4.3152E-06
 30-Zn- 73    30073.      0.  5.1300E-05  2.3085E-05
 30-Zn- 74    30074.      0.  7.4300E-05  3.3435E-05
 30-Zn- 75    30075.      0.  1.1189E-04  7.1610E-05
 30-Zn- 76    30076.      0.  1.3202E-04  8.4493E-05
 30-Zn- 77    30077.      0.  1.1084E-04  7.0938E-05
 30-Zn- 78    30078.      0.  9.0110E-05  5.7671E-05
 30-Zn- 79    30079.      0.  6.8460E-05  4.3815E-05
 30-Zn- 80    30080.      0.  2.4080E-05  1.5411E-05
 30-Zn- 81    30081.      0.  5.8700E-06  3.7568E-06
 30-Zn- 82    30082.      0.  7.7700E-07  4.9728E-07
 30-Zn- 83    30083.      0.  8.0300E-08  5.1392E-08
 30-Zn- 84    30084.      0.  5.2800E-09  3.3792E-09
 30-Zn- 85    30085.      0.  1.2323E-10  7.8868E-11
 30-Zn- 86    30086.      0.  4.5200E-12  2.8928E-12
 31-Ga- 66    31066.      0.  0.0000E+00  0.0000E+00
 31-Ga- 67    31067.      0.  0.0000E+00  0.0000E+00
 31-Ga- 68    31068.      0.  5.1100E-13  3.2704E-13
 31-Ga- 69    31069.      0.  5.0100E-06  8.0160E-07
 31-Ga- 70    31070.      0.  4.4800E-10  2.8672E-10
 31-Ga- 71    31071.      0.  1.5920E-05  2.5472E-06
 31-Ga- 72-M  31072.      1.  4.4550E-08  2.8512E-08
 31-Ga- 72    31072.      0.  2.7060E-05  1.7318E-05
 31-Ga- 73    31073.      0.  5.2300E-05  1.2029E-05
 31-Ga- 74-M  31074.      1.  5.8570E-05  3.7485E-05
 31-Ga- 74    31074.      0.  6.5348E-05  4.1823E-05
 31-Ga- 75    31075.      0.  1.3788E-04  6.2046E-05
 31-Ga- 76    31076.      0.  2.1369E-04  6.8381E-05
 31-Ga- 77    31077.      0.  2.8152E-04  1.8017E-04
 31-Ga- 78    31078.      0.  4.2397E-04  2.7134E-04
 31-Ga- 79    31079.      0.  6.7608E-04  4.3269E-04
 31-Ga- 80    31080.      0.  5.6193E-04  3.5964E-04
 31-Ga- 81    31081.      0.  3.4418E-04  2.2028E-04
 31-Ga- 82    31082.      0.  1.2244E-04  7.8362E-05
 31-Ga- 83    31083.      0.  3.4110E-05  2.1830E-05
 31-Ga- 84    31084.      0.  6.3100E-06  4.0384E-06
 31-Ga- 85    31085.      0.  6.1100E-07  3.9104E-07
 31-Ga- 86    31086.      0.  4.3200E-08  2.7648E-08
 31-Ga- 87    31087.      0.  6.6154E-10  4.2338E-10
 31-Ga- 88    31088.      0.  6.4540E-11  4.1306E-11
 31-Ga- 89    31089.      0.  1.1918E-11  7.6275E-12
 32-Ge- 66    32066.      0.  0.0000E+00  0.0000E+00
 32-Ge- 67    32067.      0.  0.0000E+00  0.0000E+00
 32-Ge- 68    32068.      0.  0.0000E+00  0.0000E+00
 32-Ge- 69    32069.      0.  0.0000E+00  0.0000E+00
 32-Ge- 70    32070.      0.  4.4800E-10  2.8672E-10
 32-Ge- 71    32071.      0.  6.4400E-12  4.1216E-12
 32-Ge- 71-M  32071.      1.  3.2200E-12  2.0608E-12
 32-Ge- 72    32072.      0.  2.7060E-05  2.9766E-06
 32-Ge- 73    32073.      0.  5.2300E-05  5.7530E-06
 32-Ge- 73-M  32073.      1.  5.2300E-05  8.3680E-06
 32-Ge- 74    32074.      0.  8.0060E-05  1.2810E-05
 32-Ge- 75    32075.      0.  1.3869E-04  4.4381E-05
 32-Ge- 75-M  32075.      1.  6.2600E-06  2.8170E-06
 32-Ge- 76    32076.      0.  2.1986E-04  3.5178E-05
 32-Ge- 77    32077.      0.  1.1499E-04  5.1746E-05
 32-Ge- 77-M  32077.      1.  2.4990E-04  1.1246E-04
 32-Ge- 78    32078.      0.  5.6528E-04  2.5438E-04
 32-Ge- 79-M  32079.      1.  3.3035E-04  2.1143E-04
 32-Ge- 79    32079.      0.  9.5341E-04  6.1018E-04
 32-Ge- 80    32080.      0.  1.8106E-03  8.1476E-04
 32-Ge- 81    32081.      0.  2.1591E-03  1.3818E-03
 32-Ge- 82    32082.      0.  1.7690E-03  1.1321E-03
 32-Ge- 83    32083.      0.  1.1911E-03  7.6228E-04
 32-Ge- 84    32084.      0.  5.8920E-04  3.7709E-04
 32-Ge- 85    32085.      0.  1.5179E-04  9.7146E-05
 32-Ge- 86    32086.      0.  2.9920E-05  1.9149E-05
 32-Ge- 87    32087.      0.  3.2800E-06  2.0992E-06
 32-Ge- 88    32088.      0.  3.2000E-07  2.0480E-07
 32-Ge- 89    32089.      0.  5.9091E-08  3.7818E-08
 32-Ge- 90    32090.      0.  2.8221E-10  1.8061E-10
 32-Ge- 91    32091.      0.  4.8074E-11  3.0767E-11
 33-As- 69    33069.      0.  0.0000E+00  0.0000E+00
 33-As- 71    33071.      0.  0.0000E+00  0.0000E+00
 33-As- 72    33072.      0.  2.5600E-14  1.6384E-14
 33-As- 73    33073.      0.  1.9200E-12  1.2288E-12
 33-As- 74    33074.      0.  7.4500E-11  4.7680E-11
 33-As- 74-M  33074.      1.  6.1100E-11  3.9104E-11
 33-As- 75    33075.      0.  1.3869E-04  2.2190E-05
 33-As- 76    33076.      0.  4.0600E-08  2.5984E-08
 33-As- 77    33077.      0.  3.1293E-04  3.4422E-05
 33-As- 78    33078.      0.  5.7130E-04  1.8282E-04
 33-As- 79    33079.      0.  1.3323E-03  5.9951E-04
 33-As- 80    33080.      0.  2.1212E-03  6.7877E-04
 33-As- 81    33081.      0.  3.2606E-03  1.0434E-03
 33-As- 82    33082.      0.  2.9605E-03  1.3322E-03
 33-As- 82-M  33082.      1.  1.1925E-03  7.6318E-04
 33-As- 83    33083.      0.  5.1086E-03  2.2989E-03
 33-As- 84-M  33084.      1.  2.4381E-03  1.5604E-03
 33-As- 84    33084.      0.  3.0216E-03  1.9338E-03
 33-As- 85    33085.      0.  3.2848E-03  2.1023E-03
 33-As- 86    33086.      0.  1.6678E-03  1.0674E-03
 33-As- 87    33087.      0.  4.8040E-04  3.0746E-04
 33-As- 88    33088.      0.  1.2573E-04  8.0468E-05
 33-As- 89    33089.      0.  2.1650E-05  1.3856E-05
 33-As- 90    33090.      0.  1.3992E-06  8.9552E-07
 33-As- 91    33091.      0.  2.3836E-07  1.5255E-07
 33-As- 92    33092.      0.  1.9987E-09  1.2792E-09
 33-As- 93    33093.      0.  7.2702E-11  4.6530E-11
 33-As- 94    33094.      0.  8.2692E-12  5.2923E-12
 34-Se- 72    34072.      0.  0.0000E+00  0.0000E+00
 34-Se- 73    34073.      0.  0.0000E+00  0.0000E+00
 34-Se- 73-M  34073.      1.  0.0000E+00  0.0000E+00
 34-Se- 74    34074.      0.  2.4400E-11  1.5616E-11
 34-Se- 75    34075.      0.  3.9300E-13  2.5152E-13
 34-Se- 76    34076.      0.  4.0600E-08  2.5984E-08
 34-Se- 77    34077.      0.  3.1293E-04  2.5035E-05
 34-Se- 77-M  34077.      1.  9.3900E-07  1.0329E-07
 34-Se- 78    34078.      0.  5.7133E-04  9.1413E-05
 34-Se- 79    34079.      0.  1.3328E-03  4.2651E-04
 34-Se- 79-M  34079.      1.  1.3323E-03  5.9953E-04
 34-Se- 80    34080.      0.  2.1288E-03  3.4061E-04
 34-Se- 81    34081.      0.  3.3296E-03  5.3274E-04
 34-Se- 81-M  34081.      1.  6.3470E-05  4.0621E-05
 34-Se- 82    34082.      0.  4.5296E-03  7.2473E-04
 34-Se- 83    34083.      0.  3.1822E-03  5.0915E-04
 34-Se- 83-M  34083.      1.  3.4355E-03  1.0994E-03
 34-Se- 84    34084.      0.  1.0801E-02  1.1881E-03
 34-Se- 85    34085.      0.  5.0048E-03  3.2031E-03
 34-Se- 85-M  34085.      1.  3.4363E-03  2.1992E-03
 34-Se- 86    34086.      0.  1.0193E-02  4.5870E-03
 34-Se- 87    34087.      0.  6.3339E-03  2.8503E-03
 34-Se- 88    34088.      0.  4.1570E-03  2.6605E-03
 34-Se- 89    34089.      0.  1.8795E-03  1.2029E-03
 34-Se- 90    34090.      0.  5.1266E-04  3.2810E-04
 34-Se- 91    34091.      0.  8.7330E-05  5.5891E-05
 34-Se- 92    34092.      0.  9.9100E-06  6.3424E-06
 34-Se- 93    34093.      0.  3.6047E-07  2.3070E-07
 34-Se- 94    34094.      0.  4.1000E-08  2.6240E-08
 34-Se- 95    34095.      0.  4.0085E-10  2.5654E-10
 34-Se- 96    34096.      0.  3.0900E-11  1.9776E-11
 35-Br- 75    35075.      0.  0.0000E+00  0.0000E+00
 35-Br- 77    35077.      0.  6.9700E-14  4.4608E-14
 35-Br- 77-M  35077.      1.  5.9900E-14  3.8336E-14
 35-Br- 78    35078.      0.  5.7300E-12  3.6672E-12
 35-Br- 79    35079.      0.  1.3328E-03  2.1325E-04
 35-Br- 79-M  35079.      1.  3.5800E-10  2.2912E-10
 35-Br- 80    35080.      0.  1.5100E-08  9.6640E-09
 35-Br- 80-M  35080.      1.  1.2900E-08  8.2560E-09
 35-Br- 81    35081.      0.  3.3300E-03  3.6630E-04
 35-Br- 82    35082.      0.  1.7100E-06  1.0944E-06
 35-Br- 82-M  35082.      1.  9.9400E-07  6.3616E-07
 35-Br- 83    35083.      0.  6.6750E-03  5.3400E-04
 35-Br- 84    35084.      0.  1.0896E-02  6.5377E-04
 35-Br- 84-M  35084.      1.  3.3761E-04  2.1607E-04
 35-Br- 85    35085.      0.  1.0023E-02  4.0093E-04
 35-Br- 86    35086.      0.  1.2569E-02  2.8908E-03
 35-Br- 86-M  35086.      1.  2.4559E-03  1.5718E-03
 35-Br- 87    35087.      0.  1.5480E-02  9.2881E-04
 35-Br- 88    35088.      0.  1.4865E-02  1.6352E-03
 35-Br- 89    35089.      0.  1.4993E-02  3.4485E-03
 35-Br- 90    35090.      0.  1.0443E-02  2.4018E-03
 35-Br- 91    35091.      0.  4.5228E-03  2.8946E-03
 35-Br- 92    35092.      0.  1.3451E-03  8.6086E-04
 35-Br- 93    35093.      0.  1.3207E-04  8.4525E-05
 35-Br- 94    35094.      0.  4.1930E-05  2.6835E-05
 35-Br- 95    35095.      0.  1.9875E-06  1.2720E-06
 35-Br- 96    35096.      0.  2.5200E-07  1.6128E-07
 35-Br- 97    35097.      0.  3.0213E-09  1.9336E-09
 35-Br- 98    35098.      0.  2.4808E-10  1.5877E-10
 35-Br- 99    35099.      0.  7.9173E-11  5.0671E-11
 36-Kr- 77    36077.      0.  0.0000E+00  0.0000E+00
 36-Kr- 78    36078.      0.  0.0000E+00  0.0000E+00
 36-Kr- 79-M  36079.      1.  1.0700E-14  6.8480E-15
 36-Kr- 79    36079.      0.  2.1400E-14  1.3696E-14
 36-Kr- 80    36080.      0.  1.5100E-08  9.6640E-09
 36-Kr- 81    36081.      0.  1.5000E-10  9.6000E-11
 36-Kr- 81-M  36081.      1.  1.0500E-11  6.7200E-12
 36-Kr- 82    36082.      0.  1.7400E-06  1.1136E-06
 36-Kr- 83    36083.      0.  6.6751E-03  1.8690E-04
 36-Kr- 83-M  36083.      1.  6.6750E-03  4.0050E-04
 36-Kr- 84    36084.      0.  1.1238E-02  3.1465E-04
 36-Kr- 85    36085.      0.  2.0357E-03  4.0715E-05
 36-Kr- 85-M  36085.      1.  1.0027E-02  2.0054E-04
 36-Kr- 86    36086.      0.  1.5710E-02  4.3989E-04
 36-Kr- 87    36087.      0.  1.6845E-02  3.3690E-04
 36-Kr- 88    36088.      0.  2.1605E-02  4.3211E-04
 36-Kr- 89    36089.      0.  2.8092E-02  5.6185E-04
 36-Kr- 90    36090.      0.  2.7463E-02  1.6478E-03
 36-Kr- 91    36091.      0.  2.5206E-02  1.0082E-03
 36-Kr- 92    36092.      0.  1.6585E-02  4.6437E-04
 36-Kr- 93    36093.      0.  7.3048E-03  5.8438E-04
 36-Kr- 94    36094.      0.  3.3781E-03  2.1620E-03
 36-Kr- 95    36095.      0.  7.2817E-04  4.6603E-04
 36-Kr- 96    36096.      0.  1.4952E-04  9.5693E-05
 36-Kr- 97    36097.      0.  1.4980E-05  9.5872E-06
 36-Kr- 98    36098.      0.  1.2300E-06  7.8720E-07
 36-Kr- 99    36099.      0.  3.9255E-07  2.5124E-07
 36-Kr-100    36100.      0.  2.4100E-09  1.5424E-09
 36-Kr-101    36101.      0.  1.2402E-10  7.9375E-11
 36-Kr-102    36102.      0.  1.3806E-11  8.8359E-12
 37-Rb- 79    37079.      0.  0.0000E+00  0.0000E+00
 37-Rb- 81    37081.      0.  0.0000E+00  0.0000E+00
 37-Rb- 83    37083.      0.  4.0600E-11  2.5984E-11
 37-Rb- 84    37084.      0.  2.5000E-09  1.6000E-09
 37-Rb- 85    37085.      0.  1.0060E-02  1.4084E-04
 37-Rb- 86-M  37086.      1.  6.4500E-08  4.1280E-08
 37-Rb- 86    37086.      0.  1.2900E-07  8.2560E-08
 37-Rb- 87    37087.      0.  1.6864E-02  3.3728E-04
 37-Rb- 88    37088.      0.  2.1756E-02  4.3511E-04
 37-Rb- 89    37089.      0.  2.9203E-02  8.1769E-04
 37-Rb- 90    37090.      0.  2.5099E-02  1.5060E-03
 37-Rb- 90-M  37090.      1.  6.8829E-03  4.4051E-03
 37-Rb- 91    37091.      0.  3.7975E-02  4.1772E-03
 37-Rb- 92    37092.      0.  3.5673E-02  5.7076E-03
 37-Rb- 93    37093.      0.  3.3958E-02  7.8103E-03
 37-Rb- 94    37094.      0.  2.7565E-02  6.3400E-03
 37-Rb- 95    37095.      0.  1.5109E-02  3.4752E-03
 37-Rb- 96    37096.      0.  7.2316E-03  3.2542E-03
 37-Rb- 97    37097.      0.  1.9329E-03  1.2371E-03
 37-Rb- 98    37098.      0.  4.1488E-04  2.6552E-04
 37-Rb- 99    37099.      0.  1.4383E-04  9.2048E-05
 37-Rb-100    37100.      0.  5.8300E-06  3.7312E-06
 37-Rb-101    37101.      0.  6.1493E-07  3.9356E-07
 37-Rb-102    37102.      0.  6.8453E-08  4.3810E-08
 37-Rb-103    37103.      0.  3.2932E-10  2.1077E-10
 37-Rb-104    37104.      0.  2.8640E-11  1.8329E-11
 38-Sr- 83    38083.      0.  0.0000E+00  0.0000E+00
 38-Sr- 84    38084.      0.  7.5300E-11  4.8192E-11
 38-Sr- 85-M  38085.      1.  4.4450E-12  2.8448E-12
 38-Sr- 85    38085.      0.  8.3255E-12  5.3283E-12
 38-Sr- 86    38086.      0.  1.3000E-07  8.3200E-08
 38-Sr- 87    38087.      0.  1.6864E-02  3.3728E-04
 38-Sr- 87-M  38087.      1.  2.2200E-09  1.4208E-09
 38-Sr- 88    38088.      0.  2.1756E-02  4.3512E-04
 38-Sr- 89    38089.      0.  2.9212E-02  8.1794E-04
 38-Sr- 90    38090.      0.  3.1896E-02  1.2758E-03
 38-Sr- 91    38091.      0.  3.8673E-02  1.0828E-03
 38-Sr- 92    38092.      0.  3.8762E-02  1.0853E-03
 38-Sr- 93    38093.      0.  4.4984E-02  2.6990E-03
 38-Sr- 94    38094.      0.  4.5290E-02  4.9819E-03
 38-Sr- 95    38095.      0.  4.2820E-02  6.8512E-03
 38-Sr- 96    38096.      0.  3.8709E-02  8.9030E-03
 38-Sr- 97    38097.      0.  2.3159E-02  5.3266E-03
 38-Sr- 98    38098.      0.  1.1865E-02  2.7289E-03
 38-Sr- 99    38099.      0.  4.4641E-03  2.8571E-03
 38-Sr-100    38100.      0.  1.0684E-03  6.8378E-04
 38-Sr-101    38101.      0.  2.2530E-04  1.4419E-04
 38-Sr-102    38102.      0.  2.5080E-05  1.6051E-05
 38-Sr-103    38103.      0.  1.6328E-06  1.0450E-06
 38-Sr-104    38104.      0.  1.4200E-07  9.0880E-08
 38-Sr-105    38105.      0.  5.9673E-10  3.8191E-10
 38-Sr-106    38106.      0.  1.5452E-10  9.8893E-11
 38-Sr-107    38107.      0.  3.4905E-11  2.2339E-11
 39-Y - 85    39085.      0.  0.0000E+00  0.0000E+00
 39-Y - 87    39087.      0.  1.5500E-12  9.9200E-13
 39-Y - 88    39088.      0.  9.4300E-11  6.0352E-11
 39-Y - 89    39089.      0.  2.9212E-02  5.8425E-04
 39-Y - 89-M  39089.      1.  2.9300E-06  8.2040E-08
 39-Y - 90-M  39090.      1.  7.5000E-08  4.8000E-08
 39-Y - 90    39090.      0.  3.1896E-02  2.0413E-02
 39-Y - 91-M  39091.      1.  2.2432E-02  1.4356E-02
 39-Y - 91    39091.      0.  3.8676E-02  2.4753E-02
 39-Y - 92    39092.      0.  3.8794E-02  7.7587E-04
 39-Y - 93-M  39093.      1.  1.5718E-02  1.0059E-02
 39-Y - 93    39093.      0.  4.5290E-02  2.8986E-02
 39-Y - 94    39094.      0.  4.6937E-02  2.8163E-03
 39-Y - 95    39095.      0.  4.8797E-02  1.9519E-03
 39-Y - 96    39096.      0.  5.4890E-02  8.7824E-03
 39-Y - 96-M  39096.      1.  1.5210E-02  3.4984E-03
 39-Y - 97-M  39097.      1.  0.0000E+00  0.0000E+00
 39-Y - 97    39097.      0.  4.9268E-02  5.4195E-03
 39-Y - 98    39098.      0.  2.7841E-02  4.4546E-03
 39-Y - 98-M  39098.      1.  1.5980E-02  3.6753E-03
 39-Y - 99    39099.      0.  3.4203E-02  7.8668E-03
 39-Y -100    39100.      0.  1.7756E-02  4.0840E-03
 39-Y -101    39101.      0.  9.0182E-03  4.0582E-03
 39-Y -102    39102.      0.  2.4632E-03  1.5764E-03
 39-Y -103    39103.      0.  5.9824E-04  3.8288E-04
 39-Y -104    39104.      0.  9.1280E-05  5.8419E-05
 39-Y -105    39105.      0.  2.9587E-06  1.8936E-06
 39-Y -106    39106.      0.  7.6614E-07  4.9033E-07
 39-Y -107    39107.      0.  1.7306E-07  1.1076E-07
 39-Y -108    39108.      0.  6.9179E-10  4.4275E-10
 39-Y -109    39109.      0.  5.1608E-11  3.3029E-11
 39-Y -110    39110.      0.  3.3480E-12  2.1427E-12
 40-Zr- 87    40087.      0.  0.0000E+00  0.0000E+00
 40-Zr- 88    40088.      0.  0.0000E+00  0.0000E+00
 40-Zr- 89    40089.      0.  2.3900E-13  1.5296E-13
 40-Zr- 90-M  40090.      1.  9.2500E-12  5.9200E-12
 40-Zr- 90    40090.      0.  3.1896E-02  2.0413E-02
 40-Zr- 91    40091.      0.  3.8676E-02  7.7352E-04
 40-Zr- 92    40092.      0.  3.8794E-02  7.7587E-04
 40-Zr- 93    40093.      0.  4.5291E-02  1.2682E-03
 40-Zr- 94    40094.      0.  4.6950E-02  2.8170E-03
